"ID","gender","age_floor","center_age","age_exact","race","know","lang","item","response","task","age_group","age"
"198C","male",6,-0.60405745147105,6.92822966507177,"White","Unknowledgeable","Specific","q_cat2",1,"category","child",NA
"198C","male",6,-0.60405745147105,6.92822966507177,"White","Unknowledgeable","Specific","q_cat3",1,"category","child",NA
"198C","male",6,-0.60405745147105,6.92822966507177,"White","Unknowledgeable","Specific","q_homo1",4,"homogeneity","child",NA
"198C","male",6,-0.60405745147105,6.92822966507177,"White","Unknowledgeable","Specific","q_homo2",3,"homogeneity","child",NA
"199C","female",7,-0.0573497731844235,7.4749373433584,"White","Knowledgeable","Generic","q_flex1",0,"flexibility","child",NA
"199C","female",7,-0.0573497731844235,7.4749373433584,"White","Knowledgeable","Generic","q_flex2",1,"flexibility","child",NA
"199C","female",7,-0.0573497731844235,7.4749373433584,"White","Knowledgeable","Generic","q_flex3",NA,"flexibility","child",NA
"199C","female",7,-0.0573497731844235,7.4749373433584,"White","Knowledgeable","Generic","q_cat1",0,"category","child",NA
"199C","female",7,-0.0573497731844235,7.4749373433584,"White","Knowledgeable","Generic","q_cat2",1,"category","child",NA
"199C","female",7,-0.0573497731844235,7.4749373433584,"White","Knowledgeable","Generic","q_cat3",1,"category","child",NA
"199C","female",7,-0.0573497731844235,7.4749373433584,"White","Knowledgeable","Generic","q_homo1",4,"homogeneity","child",NA
"199C","female",7,-0.0573497731844235,7.4749373433584,"White","Knowledgeable","Generic","q_homo2",2,"homogeneity","child",NA
"19C","female",5,-1.98478199009033,5.54750512645249,"White","Knowledgeable","Specific","q_flex1",0,"flexibility","child",NA
"19C","female",5,-1.98478199009033,5.54750512645249,"White","Knowledgeable","Specific","q_flex2",0,"flexibility","child",NA
"19C","female",5,-1.98478199009033,5.54750512645249,"White","Knowledgeable","Specific","q_flex3",0,"flexibility","child",NA
"19C","female",5,-1.98478199009033,5.54750512645249,"White","Knowledgeable","Specific","q_cat1",0,"category","child",NA
"19C","female",5,-1.98478199009033,5.54750512645249,"White","Knowledgeable","Specific","q_cat2",0,"category","child",NA
"19C","female",5,-1.98478199009033,5.54750512645249,"White","Knowledgeable","Specific","q_cat3",0,"category","child",NA
"19C","female",5,-1.98478199009033,5.54750512645249,"White","Knowledgeable","Specific","q_homo1",2,"homogeneity","child",NA
"19C","female",5,-1.98478199009033,5.54750512645249,"White","Knowledgeable","Specific","q_homo2",1,"homogeneity","child",NA
"1C","male",9,2.17926448974563,9.71155160628845,"White","Knowledgeable","Generic","q_flex1",1,"flexibility","child",NA
"1C","male",9,2.17926448974563,9.71155160628845,"White","Knowledgeable","Generic","q_flex2",1,"flexibility","child",NA
"1C","male",9,2.17926448974563,9.71155160628845,"White","Knowledgeable","Generic","q_flex3",0,"flexibility","child",NA
"1C","male",9,2.17926448974563,9.71155160628845,"White","Knowledgeable","Generic","q_cat1",0,"category","child",NA
"1C","male",9,2.17926448974563,9.71155160628845,"White","Knowledgeable","Generic","q_cat2",1,"category","child",NA
"1C","male",9,2.17926448974563,9.71155160628845,"White","Knowledgeable","Generic","q_cat3",0,"category","child",NA
"1C","male",9,2.17926448974563,9.71155160628845,"White","Knowledgeable","Generic","q_homo1",5,"homogeneity","child",NA
"1C","male",9,2.17926448974563,9.71155160628845,"White","Knowledgeable","Generic","q_homo2",4,"homogeneity","child",NA
"200C","female",6,-1.39148055468363,6.14080656185919,"White","Unknowledgeable","Specific","q_flex1",0,"flexibility","child",NA
"200C","female",6,-1.39148055468363,6.14080656185919,"White","Unknowledgeable","Specific","q_flex2",0,"flexibility","child",NA
"200C","female",6,-1.39148055468363,6.14080656185919,"White","Unknowledgeable","Specific","q_flex3",0,"flexibility","child",NA
"200C","female",6,-1.39148055468363,6.14080656185919,"White","Unknowledgeable","Specific","q_cat1",0,"category","child",NA
"200C","female",6,-1.39148055468363,6.14080656185919,"White","Unknowledgeable","Specific","q_cat2",0,"category","child",NA
"200C","female",6,-1.39148055468363,6.14080656185919,"White","Unknowledgeable","Specific","q_cat3",0,"category","child",NA
"200C","female",6,-1.39148055468363,6.14080656185919,"White","Unknowledgeable","Specific","q_homo1",5,"homogeneity","child",NA
"200C","female",6,-1.39148055468363,6.14080656185919,"White","Unknowledgeable","Specific","q_homo2",1,"homogeneity","child",NA
"201C","female",8,0.962472509795754,8.49475962633857,"White","Knowledgeable","Specific","q_flex1",0,"flexibility","child",NA
"201C","female",8,0.962472509795754,8.49475962633857,"White","Knowledgeable","Specific","q_flex2",1,"flexibility","child",NA
"201C","female",8,0.962472509795754,8.49475962633857,"White","Knowledgeable","Specific","q_flex3",1,"flexibility","child",NA
"201C","female",8,0.962472509795754,8.49475962633857,"White","Knowledgeable","Specific","q_cat1",0,"category","child",NA
"201C","female",8,0.962472509795754,8.49475962633857,"White","Knowledgeable","Specific","q_cat2",1,"category","child",NA
"201C","female",8,0.962472509795754,8.49475962633857,"White","Knowledgeable","Specific","q_cat3",0,"category","child",NA
"201C","female",8,0.962472509795754,8.49475962633857,"White","Knowledgeable","Specific","q_homo1",4,"homogeneity","child",NA
"201C","female",8,0.962472509795754,8.49475962633857,"White","Knowledgeable","Specific","q_homo2",3,"homogeneity","child",NA
"202C","male",9,1.60783591831706,9.14012303485988,"White","Unknowledgeable","Specific","q_flex1",1,"flexibility","child",NA
"202C","male",9,1.60783591831706,9.14012303485988,"White","Unknowledgeable","Specific","q_flex2",1,"flexibility","child",NA
"202C","male",9,1.60783591831706,9.14012303485988,"White","Unknowledgeable","Specific","q_flex3",1,"flexibility","child",NA
"202C","male",9,1.60783591831706,9.14012303485988,"White","Unknowledgeable","Specific","q_cat1",0,"category","child",NA
"202C","male",9,1.60783591831706,9.14012303485988,"White","Unknowledgeable","Specific","q_cat2",1,"category","child",NA
"202C","male",9,1.60783591831706,9.14012303485988,"White","Unknowledgeable","Specific","q_cat3",1,"category","child",NA
"202C","male",9,1.60783591831706,9.14012303485988,"White","Unknowledgeable","Specific","q_homo1",3,"homogeneity","child",NA
"202C","male",9,1.60783591831706,9.14012303485988,"White","Unknowledgeable","Specific","q_homo2",3,"homogeneity","child",NA
"203C","female",9,1.47113051845376,9.00341763499658,"Asian","Knowledgeable","Specific","q_flex1",0,"flexibility","child",NA
"203C","female",9,1.47113051845376,9.00341763499658,"Asian","Knowledgeable","Specific","q_flex2",1,"flexibility","child",NA
"203C","female",9,1.47113051845376,9.00341763499658,"Asian","Knowledgeable","Specific","q_flex3",1,"flexibility","child",NA
"203C","female",9,1.47113051845376,9.00341763499658,"Asian","Knowledgeable","Specific","q_cat1",0,"category","child",NA
"203C","female",9,1.47113051845376,9.00341763499658,"Asian","Knowledgeable","Specific","q_cat2",1,"category","child",NA
"203C","female",9,1.47113051845376,9.00341763499658,"Asian","Knowledgeable","Specific","q_cat3",0,"category","child",NA
"203C","female",9,1.47113051845376,9.00341763499658,"Asian","Knowledgeable","Specific","q_homo1",3,"homogeneity","child",NA
"203C","female",9,1.47113051845376,9.00341763499658,"Asian","Knowledgeable","Specific","q_homo2",3,"homogeneity","child",NA
"204C","male",8,0.519660935405232,8.05194805194805,"White","Unknowledgeable","Specific","q_flex1",0,"flexibility","child",NA
"204C","male",8,0.519660935405232,8.05194805194805,"White","Unknowledgeable","Specific","q_flex2",0,"flexibility","child",NA
"204C","male",8,0.519660935405232,8.05194805194805,"White","Unknowledgeable","Specific","q_flex3",0,"flexibility","child",NA
"204C","male",8,0.519660935405232,8.05194805194805,"White","Unknowledgeable","Specific","q_cat1",NA,"category","child",NA
"204C","male",8,0.519660935405232,8.05194805194805,"White","Unknowledgeable","Specific","q_cat2",1,"category","child",NA
"204C","male",8,0.519660935405232,8.05194805194805,"White","Unknowledgeable","Specific","q_cat3",1,"category","child",NA
"204C","male",8,0.519660935405232,8.05194805194805,"White","Unknowledgeable","Specific","q_homo1",3,"homogeneity","child",NA
"204C","male",8,0.519660935405232,8.05194805194805,"White","Unknowledgeable","Specific","q_homo2",3,"homogeneity","child",NA
"205C","female",8,0.669922954088303,8.20221007063112,"Mixed","Knowledgeable","Specific","q_flex1",0,"flexibility","child",NA
"205C","female",8,0.669922954088303,8.20221007063112,"Mixed","Knowledgeable","Specific","q_flex2",NA,"flexibility","child",NA
"205C","female",8,0.669922954088303,8.20221007063112,"Mixed","Knowledgeable","Specific","q_flex3",0,"flexibility","child",NA
"205C","female",8,0.669922954088303,8.20221007063112,"Mixed","Knowledgeable","Specific","q_cat1",0,"category","child",NA
"205C","female",8,0.669922954088303,8.20221007063112,"Mixed","Knowledgeable","Specific","q_cat2",0,"category","child",NA
"205C","female",8,0.669922954088303,8.20221007063112,"Mixed","Knowledgeable","Specific","q_cat3",1,"category","child",NA
"205C","female",8,0.669922954088303,8.20221007063112,"Mixed","Knowledgeable","Specific","q_homo1",NA,"homogeneity","child",NA
"205C","female",8,0.669922954088303,8.20221007063112,"Mixed","Knowledgeable","Specific","q_homo2",NA,"homogeneity","child",NA
"206C","female",5,-1.7305099463446,5.80177717019822,"Mixed","Unknowledgeable","Generic","q_flex1",0,"flexibility","child",NA
"206C","female",5,-1.7305099463446,5.80177717019822,"Mixed","Unknowledgeable","Generic","q_flex2",1,"flexibility","child",NA
"206C","female",5,-1.7305099463446,5.80177717019822,"Mixed","Unknowledgeable","Generic","q_flex3",1,"flexibility","child",NA
"206C","female",5,-1.7305099463446,5.80177717019822,"Mixed","Unknowledgeable","Generic","q_cat1",1,"category","child",NA
"206C","female",5,-1.7305099463446,5.80177717019822,"Mixed","Unknowledgeable","Generic","q_cat2",1,"category","child",NA
"206C","female",5,-1.7305099463446,5.80177717019822,"Mixed","Unknowledgeable","Generic","q_cat3",1,"category","child",NA
"206C","female",5,-1.7305099463446,5.80177717019822,"Mixed","Unknowledgeable","Generic","q_homo1",5,"homogeneity","child",NA
"206C","female",5,-1.7305099463446,5.80177717019822,"Mixed","Unknowledgeable","Generic","q_homo2",5,"homogeneity","child",NA
"207C","male",5,-2.44684624162826,5.08544087491456,"White","Unknowledgeable","Specific","q_flex1",1,"flexibility","child",NA
"207C","male",5,-2.44684624162826,5.08544087491456,"White","Unknowledgeable","Specific","q_flex2",0,"flexibility","child",NA
"207C","male",5,-2.44684624162826,5.08544087491456,"White","Unknowledgeable","Specific","q_flex3",0,"flexibility","child",NA
"207C","male",5,-2.44684624162826,5.08544087491456,"White","Unknowledgeable","Specific","q_cat1",0,"category","child",NA
"207C","male",5,-2.44684624162826,5.08544087491456,"White","Unknowledgeable","Specific","q_cat2",1,"category","child",NA
"207C","male",5,-2.44684624162826,5.08544087491456,"White","Unknowledgeable","Specific","q_cat3",0,"category","child",NA
"207C","male",5,-2.44684624162826,5.08544087491456,"White","Unknowledgeable","Specific","q_homo1",5,"homogeneity","child",NA
"207C","male",5,-2.44684624162826,5.08544087491456,"White","Unknowledgeable","Specific","q_homo2",NA,"homogeneity","child",NA
"208C","female",8,1.0992918308256,8.63157894736842,"White","Knowledgeable","Specific","q_flex1",0,"flexibility","child",NA
"208C","female",8,1.0992918308256,8.63157894736842,"White","Knowledgeable","Specific","q_flex2",0,"flexibility","child",NA
"208C","female",8,1.0992918308256,8.63157894736842,"White","Knowledgeable","Specific","q_flex3",0,"flexibility","child",NA
"208C","female",8,1.0992918308256,8.63157894736842,"White","Knowledgeable","Specific","q_cat1",0,"category","child",NA
"208C","female",8,1.0992918308256,8.63157894736842,"White","Knowledgeable","Specific","q_cat2",1,"category","child",NA
"208C","female",8,1.0992918308256,8.63157894736842,"White","Knowledgeable","Specific","q_cat3",0,"category","child",NA
"208C","female",8,1.0992918308256,8.63157894736842,"White","Knowledgeable","Specific","q_homo1",3,"homogeneity","child",NA
"208C","female",8,1.0992918308256,8.63157894736842,"White","Knowledgeable","Specific","q_homo2",3,"homogeneity","child",NA
"209C","male",9,2.40892956151596,9.94121667805878,"Black","Unknowledgeable","Specific","q_flex1",0,"flexibility","child",NA
"209C","male",9,2.40892956151596,9.94121667805878,"Black","Unknowledgeable","Specific","q_flex2",0,"flexibility","child",NA
"209C","male",9,2.40892956151596,9.94121667805878,"Black","Unknowledgeable","Specific","q_flex3",0,"flexibility","child",NA
"209C","male",9,2.40892956151596,9.94121667805878,"Black","Unknowledgeable","Specific","q_cat1",0,"category","child",NA
"209C","male",9,2.40892956151596,9.94121667805878,"Black","Unknowledgeable","Specific","q_cat2",1,"category","child",NA
"209C","male",9,2.40892956151596,9.94121667805878,"Black","Unknowledgeable","Specific","q_cat3",NA,"category","child",NA
"209C","male",9,2.40892956151596,9.94121667805878,"Black","Unknowledgeable","Specific","q_homo1",2,"homogeneity","child",NA
"209C","male",9,2.40892956151596,9.94121667805878,"Black","Unknowledgeable","Specific","q_homo2",4,"homogeneity","child",NA
"20C","male",7,-0.0380970960370099,7.49419002050581,"White","Knowledgeable","Specific","q_flex1",0,"flexibility","child",NA
"20C","male",7,-0.0380970960370099,7.49419002050581,"White","Knowledgeable","Specific","q_flex2",1,"flexibility","child",NA
"20C","male",7,-0.0380970960370099,7.49419002050581,"White","Knowledgeable","Specific","q_flex3",0,"flexibility","child",NA
"20C","male",7,-0.0380970960370099,7.49419002050581,"White","Knowledgeable","Specific","q_cat1",0,"category","child",NA
"20C","male",7,-0.0380970960370099,7.49419002050581,"White","Knowledgeable","Specific","q_cat2",1,"category","child",NA
"20C","male",7,-0.0380970960370099,7.49419002050581,"White","Knowledgeable","Specific","q_cat3",NA,"category","child",NA
"20C","male",7,-0.0380970960370099,7.49419002050581,"White","Knowledgeable","Specific","q_homo1",2,"homogeneity","child",NA
"20C","male",7,-0.0380970960370099,7.49419002050581,"White","Knowledgeable","Specific","q_homo2",3,"homogeneity","child",NA
"210C","male",9,2.37065204955424,9.90293916609706,"White","Unknowledgeable","Generic","q_flex1",NA,"flexibility","child",NA
"210C","male",9,2.37065204955424,9.90293916609706,"White","Unknowledgeable","Generic","q_flex2",0,"flexibility","child",NA
"210C","male",9,2.37065204955424,9.90293916609706,"White","Unknowledgeable","Generic","q_flex3",0,"flexibility","child",NA
"210C","male",9,2.37065204955424,9.90293916609706,"White","Unknowledgeable","Generic","q_cat1",0,"category","child",NA
"210C","male",9,2.37065204955424,9.90293916609706,"White","Unknowledgeable","Generic","q_cat2",1,"category","child",NA
"210C","male",9,2.37065204955424,9.90293916609706,"White","Unknowledgeable","Generic","q_cat3",1,"category","child",NA
"210C","male",9,2.37065204955424,9.90293916609706,"White","Unknowledgeable","Generic","q_homo1",3,"homogeneity","child",NA
"210C","male",9,2.37065204955424,9.90293916609706,"White","Unknowledgeable","Generic","q_homo2",3,"homogeneity","child",NA
"211C","male",8,0.667188846091037,8.19947596263386,"White","Unknowledgeable","Specific","q_flex1",1,"flexibility","child",NA
"211C","male",8,0.667188846091037,8.19947596263386,"White","Unknowledgeable","Specific","q_flex2",0,"flexibility","child",NA
"211C","male",8,0.667188846091037,8.19947596263386,"White","Unknowledgeable","Specific","q_flex3",1,"flexibility","child",NA
"211C","male",8,0.667188846091037,8.19947596263386,"White","Unknowledgeable","Specific","q_cat1",0,"category","child",NA
"211C","male",8,0.667188846091037,8.19947596263386,"White","Unknowledgeable","Specific","q_cat2",1,"category","child",NA
"211C","male",8,0.667188846091037,8.19947596263386,"White","Unknowledgeable","Specific","q_cat3",NA,"category","child",NA
"211C","male",8,0.667188846091037,8.19947596263386,"White","Unknowledgeable","Specific","q_homo1",2,"homogeneity","child",NA
"211C","male",8,0.667188846091037,8.19947596263386,"White","Unknowledgeable","Specific","q_homo2",3,"homogeneity","child",NA
"212C","male",5,-1.64848670642662,5.8838004101162,"White","Knowledgeable","Specific","q_flex1",0,"flexibility","child",NA
"212C","male",5,-1.64848670642662,5.8838004101162,"White","Knowledgeable","Specific","q_flex2",0,"flexibility","child",NA
"212C","male",5,-1.64848670642662,5.8838004101162,"White","Knowledgeable","Specific","q_flex3",1,"flexibility","child",NA
"212C","male",5,-1.64848670642662,5.8838004101162,"White","Knowledgeable","Specific","q_cat1",0,"category","child",NA
"212C","male",5,-1.64848670642662,5.8838004101162,"White","Knowledgeable","Specific","q_cat2",1,"category","child",NA
"212C","male",5,-1.64848670642662,5.8838004101162,"White","Knowledgeable","Specific","q_cat3",0,"category","child",NA
"212C","male",5,-1.64848670642662,5.8838004101162,"White","Knowledgeable","Specific","q_homo1",3,"homogeneity","child",NA
"212C","male",5,-1.64848670642662,5.8838004101162,"White","Knowledgeable","Specific","q_homo2",3,"homogeneity","child",NA
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","q_flex1",0,"flexibility","child",NA
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","q_flex2",1,"flexibility","child",NA
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","q_flex3",NA,"flexibility","child",NA
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","q_cat1",0,"category","child",NA
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","q_cat2",1,"category","child",NA
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","q_cat3",1,"category","child",NA
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","q_homo1",5,"homogeneity","child",NA
"213C","male",8,1.11022826281466,8.64251537935748,"(Missing)","Unknowledgeable","Generic","q_homo2",5,"homogeneity","child",NA
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","q_flex1",0,"flexibility","child",NA
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","q_flex2",1,"flexibility","child",NA
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","q_flex3",0,"flexibility","child",NA
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","q_cat1",0,"category","child",NA
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","q_cat2",0,"category","child",NA
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","q_cat3",0,"category","child",NA
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","q_homo1",5,"homogeneity","child",NA
"214C","male",7,-0.114766041127007,7.41752107541581,"(Missing)","Knowledgeable","Specific","q_homo2",2,"homogeneity","child",NA
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","q_flex1",1,"flexibility","child",NA
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","q_flex2",1,"flexibility","child",NA
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","q_flex3",1,"flexibility","child",NA
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","q_cat1",0,"category","child",NA
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","q_cat2",0,"category","child",NA
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","q_cat3",0,"category","child",NA
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","q_homo1",1,"homogeneity","child",NA
"215C","male",5,-2.18721990305455,5.34506721348827,"(Missing)","Knowledgeable","Specific","q_homo2",1,"homogeneity","child",NA
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","q_flex1",0,"flexibility","child",NA
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","q_flex2",NA,"flexibility","child",NA
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","q_flex3",NA,"flexibility","child",NA
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","q_cat1",0,"category","child",NA
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","q_cat2",NA,"category","child",NA
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","q_cat3",NA,"category","child",NA
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","q_homo1",3,"homogeneity","child",NA
"216C","male",8,0.571608987353285,8.1038961038961,"White","Knowledgeable","Generic","q_homo2",2,"homogeneity","child",NA
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","q_flex1",0,"flexibility","child",NA
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","q_flex2",1,"flexibility","child",NA
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","q_flex3",1,"flexibility","child",NA
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","q_cat1",0,"category","child",NA
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","q_cat2",1,"category","child",NA
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","q_cat3",0,"category","child",NA
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","q_homo1",3,"homogeneity","child",NA
"217C","male",7,-0.0628179891789555,7.46946912736386,"Asian","Unknowledgeable","Generic","q_homo2",4,"homogeneity","child",NA
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","q_flex1",1,"flexibility","child",NA
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","q_flex2",1,"flexibility","child",NA
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","q_flex3",1,"flexibility","child",NA
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","q_cat1",NA,"category","child",NA
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","q_cat2",1,"category","child",NA
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","q_cat3",1,"category","child",NA
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","q_homo1",5,"homogeneity","child",NA
"218C","male",8,0.719136898039089,8.25142401458191,"(Missing)","Knowledgeable","Generic","q_homo2",5,"homogeneity","child",NA
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","q_flex1",0,"flexibility","child",NA
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","q_flex2",0,"flexibility","child",NA
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","q_flex3",1,"flexibility","child",NA
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","q_cat1",1,"category","child",NA
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","q_cat2",1,"category","child",NA
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","q_cat3",1,"category","child",NA
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","q_homo1",5,"homogeneity","child",NA
"219C","female",7,0.232579595692314,7.76486671223513,"White","Knowledgeable","Generic","q_homo2",5,"homogeneity","child",NA
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","q_flex1",0,"flexibility","child",NA
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","q_flex2",1,"flexibility","child",NA
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","q_flex3",1,"flexibility","child",NA
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","q_cat1",0,"category","child",NA
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","q_cat2",1,"category","child",NA
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","q_cat3",NA,"category","child",NA
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","q_homo1",5,"homogeneity","child",NA
"21C","female",5,-1.96837734210673,5.56390977443609,"Asian","Knowledgeable","Generic","q_homo2",1,"homogeneity","child",NA
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","q_flex1",0,"flexibility","child",NA
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","q_flex2",1,"flexibility","child",NA
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","q_flex3",0,"flexibility","child",NA
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","q_cat1",0,"category","child",NA
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","q_cat2",1,"category","child",NA
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","q_cat3",1,"category","child",NA
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","q_homo1",3,"homogeneity","child",NA
"220C","female",5,-2.32939351891238,5.20289359763044,"White","Knowledgeable","Generic","q_homo2",5,"homogeneity","child",NA
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","q_flex1",0,"flexibility","child",NA
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","q_flex2",0,"flexibility","child",NA
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","q_flex3",0,"flexibility","child",NA
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","q_cat1",0,"category","child",NA
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","q_cat2",0,"category","child",NA
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","q_cat3",0,"category","child",NA
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","q_homo1",1,"homogeneity","child",NA
"221C","female",5,-2.36220281487957,5.17008430166325,"White","Unknowledgeable","Specific","q_homo2",2,"homogeneity","child",NA
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","q_flex1",0,"flexibility","child",NA
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","q_flex2",0,"flexibility","child",NA
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","q_flex3",0,"flexibility","child",NA
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","q_cat1",0,"category","child",NA
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","q_cat2",1,"category","child",NA
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","q_cat3",1,"category","child",NA
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","q_homo1",4,"homogeneity","child",NA
"222C","male",7,-0.297951276943823,7.234335839599,"White","Unknowledgeable","Generic","q_homo2",3,"homogeneity","child",NA
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","q_flex1",0,"flexibility","child",NA
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","q_flex2",1,"flexibility","child",NA
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","q_flex3",1,"flexibility","child",NA
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","q_cat1",NA,"category","child",NA
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","q_cat2",1,"category","child",NA
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","q_cat3",1,"category","child",NA
"223C","female",6,-0.765369823309737,6.76691729323308,"White","Unknowledgeable","Specific","q_homo1",2,"homogeneity","child",NA
