"ID","gender","age_floor","center_age","age_exact","race","know","lang","item","response","task"
"148C","male",9,1.5886971623362,9.12098427887902,"White","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"148C","male",9,1.5886971623362,9.12098427887902,"White","Knowledgeable","Generic","q_flex1",0,"flexibility"
"148C","male",9,1.5886971623362,9.12098427887902,"White","Knowledgeable","Generic","q_flex2",0,"flexibility"
"148C","male",9,1.5886971623362,9.12098427887902,"White","Knowledgeable","Generic","q_flex3",0,"flexibility"
"148C","male",9,1.5886971623362,9.12098427887902,"White","Knowledgeable","Generic","q_cat1",0,"category"
"148C","male",9,1.5886971623362,9.12098427887902,"White","Knowledgeable","Generic","q_cat2",1,"category"
"148C","male",9,1.5886971623362,9.12098427887902,"White","Knowledgeable","Generic","q_cat3",1,"category"
"148C","male",9,1.5886971623362,9.12098427887902,"White","Knowledgeable","Generic","q_homo1",3,"homogeneity"
"148C","male",9,1.5886971623362,9.12098427887902,"White","Knowledgeable","Generic","q_homo2",3,"homogeneity"
"149C","female",9,2.22574432569915,9.75803144224197,"White","Unknowledgeable","Generic","soundcheck",1,"soundcheck"
"149C","female",9,2.22574432569915,9.75803144224197,"White","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"149C","female",9,2.22574432569915,9.75803144224197,"White","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"149C","female",9,2.22574432569915,9.75803144224197,"White","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"149C","female",9,2.22574432569915,9.75803144224197,"White","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"149C","female",9,2.22574432569915,9.75803144224197,"White","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"149C","female",9,2.22574432569915,9.75803144224197,"White","Unknowledgeable","Generic","q_flex2",1,"flexibility"
"149C","female",9,2.22574432569915,9.75803144224197,"White","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"149C","female",9,2.22574432569915,9.75803144224197,"White","Unknowledgeable","Generic","q_cat1",0,"category"
"149C","female",9,2.22574432569915,9.75803144224197,"White","Unknowledgeable","Generic","q_cat2",1,"category"
"149C","female",9,2.22574432569915,9.75803144224197,"White","Unknowledgeable","Generic","q_cat3",0,"category"
"149C","female",9,2.22574432569915,9.75803144224197,"White","Unknowledgeable","Generic","q_homo1",1,"homogeneity"
"149C","female",9,2.22574432569915,9.75803144224197,"White","Unknowledgeable","Generic","q_homo2",NA,"homogeneity"
"14C","male",9,1.84285528491537,9.37514240145819,"White","Knowledgeable","Generic","soundcheck",1,"soundcheck"
"14C","male",9,1.84285528491537,9.37514240145819,"White","Knowledgeable","Generic","K_Check1",1,"know_check"
"14C","male",9,1.84285528491537,9.37514240145819,"White","Knowledgeable","Generic","K_Check2",1,"know_check"
"14C","male",9,1.84285528491537,9.37514240145819,"White","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"14C","male",9,1.84285528491537,9.37514240145819,"White","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"14C","male",9,1.84285528491537,9.37514240145819,"White","Knowledgeable","Generic","q_flex1",0,"flexibility"
"14C","male",9,1.84285528491537,9.37514240145819,"White","Knowledgeable","Generic","q_flex2",NA,"flexibility"
"14C","male",9,1.84285528491537,9.37514240145819,"White","Knowledgeable","Generic","q_flex3",1,"flexibility"
"14C","male",9,1.84285528491537,9.37514240145819,"White","Knowledgeable","Generic","q_cat1",0,"category"
"14C","male",9,1.84285528491537,9.37514240145819,"White","Knowledgeable","Generic","q_cat2",1,"category"
"14C","male",9,1.84285528491537,9.37514240145819,"White","Knowledgeable","Generic","q_cat3",NA,"category"
"14C","male",9,1.84285528491537,9.37514240145819,"White","Knowledgeable","Generic","q_homo1",4,"homogeneity"
"14C","male",9,1.84285528491537,9.37514240145819,"White","Knowledgeable","Generic","q_homo2",NA,"homogeneity"
"150C","female",8,0.604418283320475,8.1367053998633,"Mixed","Unknowledgeable","Specific","soundcheck",1,"soundcheck"
"150C","female",8,0.604418283320475,8.1367053998633,"Mixed","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"150C","female",8,0.604418283320475,8.1367053998633,"Mixed","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"150C","female",8,0.604418283320475,8.1367053998633,"Mixed","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"150C","female",8,0.604418283320475,8.1367053998633,"Mixed","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"150C","female",8,0.604418283320475,8.1367053998633,"Mixed","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"150C","female",8,0.604418283320475,8.1367053998633,"Mixed","Unknowledgeable","Specific","q_flex2",0,"flexibility"
"150C","female",8,0.604418283320475,8.1367053998633,"Mixed","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"150C","female",8,0.604418283320475,8.1367053998633,"Mixed","Unknowledgeable","Specific","q_cat1",0,"category"
"150C","female",8,0.604418283320475,8.1367053998633,"Mixed","Unknowledgeable","Specific","q_cat2",0,"category"
"150C","female",8,0.604418283320475,8.1367053998633,"Mixed","Unknowledgeable","Specific","q_cat3",0,"category"
"150C","female",8,0.604418283320475,8.1367053998633,"Mixed","Unknowledgeable","Specific","q_homo1",3,"homogeneity"
"150C","female",8,0.604418283320475,8.1367053998633,"Mixed","Unknowledgeable","Specific","q_homo2",2,"homogeneity"
"151C","female",8,0.538799691386094,8.07108680792891,"Mixed","Knowledgeable","Specific","soundcheck",1,"soundcheck"
"151C","female",8,0.538799691386094,8.07108680792891,"Mixed","Knowledgeable","Specific","K_Check1",1,"know_check"
"151C","female",8,0.538799691386094,8.07108680792891,"Mixed","Knowledgeable","Specific","K_Check2",1,"know_check"
"151C","female",8,0.538799691386094,8.07108680792891,"Mixed","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"151C","female",8,0.538799691386094,8.07108680792891,"Mixed","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"151C","female",8,0.538799691386094,8.07108680792891,"Mixed","Knowledgeable","Specific","q_flex1",0,"flexibility"
"151C","female",8,0.538799691386094,8.07108680792891,"Mixed","Knowledgeable","Specific","q_flex2",0,"flexibility"
"151C","female",8,0.538799691386094,8.07108680792891,"Mixed","Knowledgeable","Specific","q_flex3",0,"flexibility"
"151C","female",8,0.538799691386094,8.07108680792891,"Mixed","Knowledgeable","Specific","q_cat1",0,"category"
"151C","female",8,0.538799691386094,8.07108680792891,"Mixed","Knowledgeable","Specific","q_cat2",0,"category"
"151C","female",8,0.538799691386094,8.07108680792891,"Mixed","Knowledgeable","Specific","q_cat3",0,"category"
"151C","female",8,0.538799691386094,8.07108680792891,"Mixed","Knowledgeable","Specific","q_homo1",2,"homogeneity"
"151C","female",8,0.538799691386094,8.07108680792891,"Mixed","Knowledgeable","Specific","q_homo2",3,"homogeneity"
"152C","female",9,1.95221960480601,9.48450672134883,"Mixed","Knowledgeable","Specific","soundcheck",1,"soundcheck"
"152C","female",9,1.95221960480601,9.48450672134883,"Mixed","Knowledgeable","Specific","K_Check1",1,"know_check"
"152C","female",9,1.95221960480601,9.48450672134883,"Mixed","Knowledgeable","Specific","K_Check2",1,"know_check"
"152C","female",9,1.95221960480601,9.48450672134883,"Mixed","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"152C","female",9,1.95221960480601,9.48450672134883,"Mixed","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"152C","female",9,1.95221960480601,9.48450672134883,"Mixed","Knowledgeable","Specific","q_flex1",0,"flexibility"
"152C","female",9,1.95221960480601,9.48450672134883,"Mixed","Knowledgeable","Specific","q_flex2",1,"flexibility"
"152C","female",9,1.95221960480601,9.48450672134883,"Mixed","Knowledgeable","Specific","q_flex3",0,"flexibility"
"152C","female",9,1.95221960480601,9.48450672134883,"Mixed","Knowledgeable","Specific","q_cat1",0,"category"
"152C","female",9,1.95221960480601,9.48450672134883,"Mixed","Knowledgeable","Specific","q_cat2",1,"category"
"152C","female",9,1.95221960480601,9.48450672134883,"Mixed","Knowledgeable","Specific","q_cat3",0,"category"
"152C","female",9,1.95221960480601,9.48450672134883,"Mixed","Knowledgeable","Specific","q_homo1",3,"homogeneity"
"152C","female",9,1.95221960480601,9.48450672134883,"Mixed","Knowledgeable","Specific","q_homo2",2,"homogeneity"
"153C","male",7,0.287261755637631,7.81954887218045,"Asian","Unknowledgeable","Generic","soundcheck",1,"soundcheck"
"153C","male",7,0.287261755637631,7.81954887218045,"Asian","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"153C","male",7,0.287261755637631,7.81954887218045,"Asian","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"153C","male",7,0.287261755637631,7.81954887218045,"Asian","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"153C","male",7,0.287261755637631,7.81954887218045,"Asian","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"153C","male",7,0.287261755637631,7.81954887218045,"Asian","Unknowledgeable","Generic","q_flex1",1,"flexibility"
"153C","male",7,0.287261755637631,7.81954887218045,"Asian","Unknowledgeable","Generic","q_flex2",1,"flexibility"
"153C","male",7,0.287261755637631,7.81954887218045,"Asian","Unknowledgeable","Generic","q_flex3",NA,"flexibility"
"153C","male",7,0.287261755637631,7.81954887218045,"Asian","Unknowledgeable","Generic","q_cat1",1,"category"
"153C","male",7,0.287261755637631,7.81954887218045,"Asian","Unknowledgeable","Generic","q_cat2",1,"category"
"153C","male",7,0.287261755637631,7.81954887218045,"Asian","Unknowledgeable","Generic","q_cat3",1,"category"
"153C","male",7,0.287261755637631,7.81954887218045,"Asian","Unknowledgeable","Generic","q_homo1",4,"homogeneity"
"153C","male",7,0.287261755637631,7.81954887218045,"Asian","Unknowledgeable","Generic","q_homo2",4,"homogeneity"
"154C","female",8,0.547002015377892,8.07928913192071,"Asian","Unknowledgeable","Specific","soundcheck",1,"soundcheck"
"154C","female",8,0.547002015377892,8.07928913192071,"Asian","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"154C","female",8,0.547002015377892,8.07928913192071,"Asian","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"154C","female",8,0.547002015377892,8.07928913192071,"Asian","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"154C","female",8,0.547002015377892,8.07928913192071,"Asian","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"154C","female",8,0.547002015377892,8.07928913192071,"Asian","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"154C","female",8,0.547002015377892,8.07928913192071,"Asian","Unknowledgeable","Specific","q_flex2",1,"flexibility"
"154C","female",8,0.547002015377892,8.07928913192071,"Asian","Unknowledgeable","Specific","q_flex3",1,"flexibility"
"154C","female",8,0.547002015377892,8.07928913192071,"Asian","Unknowledgeable","Specific","q_cat1",0,"category"
"154C","female",8,0.547002015377892,8.07928913192071,"Asian","Unknowledgeable","Specific","q_cat2",1,"category"
"154C","female",8,0.547002015377892,8.07928913192071,"Asian","Unknowledgeable","Specific","q_cat3",1,"category"
"154C","female",8,0.547002015377892,8.07928913192071,"Asian","Unknowledgeable","Specific","q_homo1",NA,"homogeneity"
"154C","female",8,0.547002015377892,8.07928913192071,"Asian","Unknowledgeable","Specific","q_homo2",4,"homogeneity"
"155C","male",8,1.09382361483107,8.62611073137389,"White","Unknowledgeable","Generic","soundcheck",1,"soundcheck"
"155C","male",8,1.09382361483107,8.62611073137389,"White","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"155C","male",8,1.09382361483107,8.62611073137389,"White","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"155C","male",8,1.09382361483107,8.62611073137389,"White","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"155C","male",8,1.09382361483107,8.62611073137389,"White","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"155C","male",8,1.09382361483107,8.62611073137389,"White","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"155C","male",8,1.09382361483107,8.62611073137389,"White","Unknowledgeable","Generic","q_flex2",0,"flexibility"
"155C","male",8,1.09382361483107,8.62611073137389,"White","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"155C","male",8,1.09382361483107,8.62611073137389,"White","Unknowledgeable","Generic","q_cat1",0,"category"
"155C","male",8,1.09382361483107,8.62611073137389,"White","Unknowledgeable","Generic","q_cat2",1,"category"
"155C","male",8,1.09382361483107,8.62611073137389,"White","Unknowledgeable","Generic","q_cat3",1,"category"
"155C","male",8,1.09382361483107,8.62611073137389,"White","Unknowledgeable","Generic","q_homo1",2,"homogeneity"
"155C","male",8,1.09382361483107,8.62611073137389,"White","Unknowledgeable","Generic","q_homo2",NA,"homogeneity"
"156C","female",6,-1.46530147060981,6.06698564593301,"White","Knowledgeable","Specific","soundcheck",1,"soundcheck"
"156C","female",6,-1.46530147060981,6.06698564593301,"White","Knowledgeable","Specific","K_Check1",1,"know_check"
"156C","female",6,-1.46530147060981,6.06698564593301,"White","Knowledgeable","Specific","K_Check2",1,"know_check"
"156C","female",6,-1.46530147060981,6.06698564593301,"White","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"156C","female",6,-1.46530147060981,6.06698564593301,"White","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"156C","female",6,-1.46530147060981,6.06698564593301,"White","Knowledgeable","Specific","q_flex1",1,"flexibility"
"156C","female",6,-1.46530147060981,6.06698564593301,"White","Knowledgeable","Specific","q_flex2",1,"flexibility"
"156C","female",6,-1.46530147060981,6.06698564593301,"White","Knowledgeable","Specific","q_flex3",0,"flexibility"
"156C","female",6,-1.46530147060981,6.06698564593301,"White","Knowledgeable","Specific","q_cat1",1,"category"
"156C","female",6,-1.46530147060981,6.06698564593301,"White","Knowledgeable","Specific","q_cat2",1,"category"
"156C","female",6,-1.46530147060981,6.06698564593301,"White","Knowledgeable","Specific","q_cat3",0,"category"
"156C","female",6,-1.46530147060981,6.06698564593301,"White","Knowledgeable","Specific","q_homo1",3,"homogeneity"
"156C","female",6,-1.46530147060981,6.06698564593301,"White","Knowledgeable","Specific","q_homo2",4,"homogeneity"
"157C","male",7,0.139619923785273,7.67190704032809,"White","Unknowledgeable","Specific","soundcheck",1,"soundcheck"
"157C","male",7,0.139619923785273,7.67190704032809,"White","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"157C","male",7,0.139619923785273,7.67190704032809,"White","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"157C","male",7,0.139619923785273,7.67190704032809,"White","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"157C","male",7,0.139619923785273,7.67190704032809,"White","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"157C","male",7,0.139619923785273,7.67190704032809,"White","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"157C","male",7,0.139619923785273,7.67190704032809,"White","Unknowledgeable","Specific","q_flex2",0,"flexibility"
"157C","male",7,0.139619923785273,7.67190704032809,"White","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"157C","male",7,0.139619923785273,7.67190704032809,"White","Unknowledgeable","Specific","q_cat1",0,"category"
"157C","male",7,0.139619923785273,7.67190704032809,"White","Unknowledgeable","Specific","q_cat2",0,"category"
"157C","male",7,0.139619923785273,7.67190704032809,"White","Unknowledgeable","Specific","q_cat3",0,"category"
"157C","male",7,0.139619923785273,7.67190704032809,"White","Unknowledgeable","Specific","q_homo1",2,"homogeneity"
"157C","male",7,0.139619923785273,7.67190704032809,"White","Unknowledgeable","Specific","q_homo2",3,"homogeneity"
"158C","female",8,1.04460967088028,8.5768967874231,"White","Unknowledgeable","Generic","soundcheck",1,"soundcheck"
"158C","female",8,1.04460967088028,8.5768967874231,"White","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"158C","female",8,1.04460967088028,8.5768967874231,"White","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"158C","female",8,1.04460967088028,8.5768967874231,"White","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"158C","female",8,1.04460967088028,8.5768967874231,"White","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"158C","female",8,1.04460967088028,8.5768967874231,"White","Unknowledgeable","Generic","q_flex1",1,"flexibility"
"158C","female",8,1.04460967088028,8.5768967874231,"White","Unknowledgeable","Generic","q_flex2",1,"flexibility"
"158C","female",8,1.04460967088028,8.5768967874231,"White","Unknowledgeable","Generic","q_flex3",1,"flexibility"
"158C","female",8,1.04460967088028,8.5768967874231,"White","Unknowledgeable","Generic","q_cat1",0,"category"
"158C","female",8,1.04460967088028,8.5768967874231,"White","Unknowledgeable","Generic","q_cat2",1,"category"
"158C","female",8,1.04460967088028,8.5768967874231,"White","Unknowledgeable","Generic","q_cat3",1,"category"
"158C","female",8,1.04460967088028,8.5768967874231,"White","Unknowledgeable","Generic","q_homo1",5,"homogeneity"
"158C","female",8,1.04460967088028,8.5768967874231,"White","Unknowledgeable","Generic","q_homo2",5,"homogeneity"
"159C","female",8,1.00359805092129,8.53588516746411,"White","Unknowledgeable","Generic","soundcheck",1,"soundcheck"
"159C","female",8,1.00359805092129,8.53588516746411,"White","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"159C","female",8,1.00359805092129,8.53588516746411,"White","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"159C","female",8,1.00359805092129,8.53588516746411,"White","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"159C","female",8,1.00359805092129,8.53588516746411,"White","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"159C","female",8,1.00359805092129,8.53588516746411,"White","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"159C","female",8,1.00359805092129,8.53588516746411,"White","Unknowledgeable","Generic","q_flex2",0,"flexibility"
"159C","female",8,1.00359805092129,8.53588516746411,"White","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"159C","female",8,1.00359805092129,8.53588516746411,"White","Unknowledgeable","Generic","q_cat1",0,"category"
"159C","female",8,1.00359805092129,8.53588516746411,"White","Unknowledgeable","Generic","q_cat2",1,"category"
"159C","female",8,1.00359805092129,8.53588516746411,"White","Unknowledgeable","Generic","q_cat3",1,"category"
"159C","female",8,1.00359805092129,8.53588516746411,"White","Unknowledgeable","Generic","q_homo1",3,"homogeneity"
"159C","female",8,1.00359805092129,8.53588516746411,"White","Unknowledgeable","Generic","q_homo2",4,"homogeneity"
"15C","male",6,-1.20294102403883,6.32934609250399,"White","Knowledgeable","Generic","soundcheck",1,"soundcheck"
"15C","male",6,-1.20294102403883,6.32934609250399,"White","Knowledgeable","Generic","K_Check1",1,"know_check"
"15C","male",6,-1.20294102403883,6.32934609250399,"White","Knowledgeable","Generic","K_Check2",1,"know_check"
"15C","male",6,-1.20294102403883,6.32934609250399,"White","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"15C","male",6,-1.20294102403883,6.32934609250399,"White","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"15C","male",6,-1.20294102403883,6.32934609250399,"White","Knowledgeable","Generic","q_flex1",1,"flexibility"
"15C","male",6,-1.20294102403883,6.32934609250399,"White","Knowledgeable","Generic","q_flex2",1,"flexibility"
"15C","male",6,-1.20294102403883,6.32934609250399,"White","Knowledgeable","Generic","q_flex3",1,"flexibility"
"15C","male",6,-1.20294102403883,6.32934609250399,"White","Knowledgeable","Generic","q_cat1",0,"category"
"15C","male",6,-1.20294102403883,6.32934609250399,"White","Knowledgeable","Generic","q_cat2",1,"category"
"15C","male",6,-1.20294102403883,6.32934609250399,"White","Knowledgeable","Generic","q_cat3",1,"category"
"15C","male",6,-1.20294102403883,6.32934609250399,"White","Knowledgeable","Generic","q_homo1",5,"homogeneity"
"15C","male",6,-1.20294102403883,6.32934609250399,"White","Knowledgeable","Generic","q_homo2",NA,"homogeneity"
"160C","male",9,1.99334514593155,9.52563226247437,"White","Knowledgeable","Generic","soundcheck",1,"soundcheck"
"160C","male",9,1.99334514593155,9.52563226247437,"White","Knowledgeable","Generic","K_Check1",1,"know_check"
"160C","male",9,1.99334514593155,9.52563226247437,"White","Knowledgeable","Generic","K_Check2",1,"know_check"
"160C","male",9,1.99334514593155,9.52563226247437,"White","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"160C","male",9,1.99334514593155,9.52563226247437,"White","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"160C","male",9,1.99334514593155,9.52563226247437,"White","Knowledgeable","Generic","q_flex1",0,"flexibility"
"160C","male",9,1.99334514593155,9.52563226247437,"White","Knowledgeable","Generic","q_flex2",0,"flexibility"
"160C","male",9,1.99334514593155,9.52563226247437,"White","Knowledgeable","Generic","q_flex3",0,"flexibility"
"160C","male",9,1.99334514593155,9.52563226247437,"White","Knowledgeable","Generic","q_cat1",1,"category"
"160C","male",9,1.99334514593155,9.52563226247437,"White","Knowledgeable","Generic","q_cat2",NA,"category"
"160C","male",9,1.99334514593155,9.52563226247437,"White","Knowledgeable","Generic","q_cat3",0,"category"
"160C","male",9,1.99334514593155,9.52563226247437,"White","Knowledgeable","Generic","q_homo1",5,"homogeneity"
"160C","male",9,1.99334514593155,9.52563226247437,"White","Knowledgeable","Generic","q_homo2",3,"homogeneity"
"161C","male",7,0.0603307918645619,7.59261790840738,"White","Knowledgeable","Generic","soundcheck",1,"soundcheck"
"161C","male",7,0.0603307918645619,7.59261790840738,"White","Knowledgeable","Generic","K_Check1",1,"know_check"
"161C","male",7,0.0603307918645619,7.59261790840738,"White","Knowledgeable","Generic","K_Check2",1,"know_check"
"161C","male",7,0.0603307918645619,7.59261790840738,"White","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"161C","male",7,0.0603307918645619,7.59261790840738,"White","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"161C","male",7,0.0603307918645619,7.59261790840738,"White","Knowledgeable","Generic","q_flex1",1,"flexibility"
"161C","male",7,0.0603307918645619,7.59261790840738,"White","Knowledgeable","Generic","q_flex2",1,"flexibility"
"161C","male",7,0.0603307918645619,7.59261790840738,"White","Knowledgeable","Generic","q_flex3",0,"flexibility"
"161C","male",7,0.0603307918645619,7.59261790840738,"White","Knowledgeable","Generic","q_cat1",0,"category"
"161C","male",7,0.0603307918645619,7.59261790840738,"White","Knowledgeable","Generic","q_cat2",1,"category"
"161C","male",7,0.0603307918645619,7.59261790840738,"White","Knowledgeable","Generic","q_cat3",1,"category"
"161C","male",7,0.0603307918645619,7.59261790840738,"White","Knowledgeable","Generic","q_homo1",5,"homogeneity"
"161C","male",7,0.0603307918645619,7.59261790840738,"White","Knowledgeable","Generic","q_homo2",NA,"homogeneity"
"162C","female",8,1.22232669070257,8.75461380724539,"Asian","Unknowledgeable","Generic","soundcheck",1,"soundcheck"
"162C","female",8,1.22232669070257,8.75461380724539,"Asian","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"162C","female",8,1.22232669070257,8.75461380724539,"Asian","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"162C","female",8,1.22232669070257,8.75461380724539,"Asian","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"162C","female",8,1.22232669070257,8.75461380724539,"Asian","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"162C","female",8,1.22232669070257,8.75461380724539,"Asian","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"162C","female",8,1.22232669070257,8.75461380724539,"Asian","Unknowledgeable","Generic","q_flex2",0,"flexibility"
"162C","female",8,1.22232669070257,8.75461380724539,"Asian","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"162C","female",8,1.22232669070257,8.75461380724539,"Asian","Unknowledgeable","Generic","q_cat1",0,"category"
"162C","female",8,1.22232669070257,8.75461380724539,"Asian","Unknowledgeable","Generic","q_cat2",1,"category"
"162C","female",8,1.22232669070257,8.75461380724539,"Asian","Unknowledgeable","Generic","q_cat3",0,"category"
"162C","female",8,1.22232669070257,8.75461380724539,"Asian","Unknowledgeable","Generic","q_homo1",4,"homogeneity"
"162C","female",8,1.22232669070257,8.75461380724539,"Asian","Unknowledgeable","Generic","q_homo2",3,"homogeneity"
"163C","male",9,1.83465296092357,9.36694007746639,"Asian","Knowledgeable","Specific","soundcheck",1,"soundcheck"
"163C","male",9,1.83465296092357,9.36694007746639,"Asian","Knowledgeable","Specific","K_Check1",1,"know_check"
"163C","male",9,1.83465296092357,9.36694007746639,"Asian","Knowledgeable","Specific","K_Check2",1,"know_check"
"163C","male",9,1.83465296092357,9.36694007746639,"Asian","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"163C","male",9,1.83465296092357,9.36694007746639,"Asian","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"163C","male",9,1.83465296092357,9.36694007746639,"Asian","Knowledgeable","Specific","q_flex1",NA,"flexibility"
"163C","male",9,1.83465296092357,9.36694007746639,"Asian","Knowledgeable","Specific","q_flex2",0,"flexibility"
"163C","male",9,1.83465296092357,9.36694007746639,"Asian","Knowledgeable","Specific","q_flex3",0,"flexibility"
"163C","male",9,1.83465296092357,9.36694007746639,"Asian","Knowledgeable","Specific","q_cat1",1,"category"
"163C","male",9,1.83465296092357,9.36694007746639,"Asian","Knowledgeable","Specific","q_cat2",1,"category"
"163C","male",9,1.83465296092357,9.36694007746639,"Asian","Knowledgeable","Specific","q_cat3",0,"category"
"163C","male",9,1.83465296092357,9.36694007746639,"Asian","Knowledgeable","Specific","q_homo1",3,"homogeneity"
"163C","male",9,1.83465296092357,9.36694007746639,"Asian","Knowledgeable","Specific","q_homo2",NA,"homogeneity"
"164C","male",8,0.547002015377892,8.07928913192071,"White","Unknowledgeable","Specific","soundcheck",1,"soundcheck"
"164C","male",8,0.547002015377892,8.07928913192071,"White","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"164C","male",8,0.547002015377892,8.07928913192071,"White","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"164C","male",8,0.547002015377892,8.07928913192071,"White","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"164C","male",8,0.547002015377892,8.07928913192071,"White","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"164C","male",8,0.547002015377892,8.07928913192071,"White","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"164C","male",8,0.547002015377892,8.07928913192071,"White","Unknowledgeable","Specific","q_flex2",0,"flexibility"
"164C","male",8,0.547002015377892,8.07928913192071,"White","Unknowledgeable","Specific","q_flex3",NA,"flexibility"
"164C","male",8,0.547002015377892,8.07928913192071,"White","Unknowledgeable","Specific","q_cat1",0,"category"
"164C","male",8,0.547002015377892,8.07928913192071,"White","Unknowledgeable","Specific","q_cat2",1,"category"
"164C","male",8,0.547002015377892,8.07928913192071,"White","Unknowledgeable","Specific","q_cat3",1,"category"
"164C","male",8,0.547002015377892,8.07928913192071,"White","Unknowledgeable","Specific","q_homo1",1,"homogeneity"
"164C","male",8,0.547002015377892,8.07928913192071,"White","Unknowledgeable","Specific","q_homo2",3,"homogeneity"
"165C","female",7,-0.276078412965695,7.25620870357712,"(Missing)","Knowledgeable","Specific","soundcheck",1,"soundcheck"
"165C","female",7,-0.276078412965695,7.25620870357712,"(Missing)","Knowledgeable","Specific","K_Check1",1,"know_check"
"165C","female",7,-0.276078412965695,7.25620870357712,"(Missing)","Knowledgeable","Specific","K_Check2",1,"know_check"
"165C","female",7,-0.276078412965695,7.25620870357712,"(Missing)","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"165C","female",7,-0.276078412965695,7.25620870357712,"(Missing)","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"165C","female",7,-0.276078412965695,7.25620870357712,"(Missing)","Knowledgeable","Specific","q_flex1",0,"flexibility"
"165C","female",7,-0.276078412965695,7.25620870357712,"(Missing)","Knowledgeable","Specific","q_flex2",1,"flexibility"
"165C","female",7,-0.276078412965695,7.25620870357712,"(Missing)","Knowledgeable","Specific","q_flex3",1,"flexibility"
